Links,Claims,,,
https://thelogicalindian.com//fact-check/chandrashekhar-azad-anti-caa-19835,"The latest update on him says that he called for a Bharat Bandh on Sunday while addressing the anti-CAA protesters in Hauz Rani, Malviya Nagar, New Delhi, on Thursday evening",,,21-Feb-20
https://thelogicalindian.com//fact-check/ravish-kumar-shaheen-bagh-anti-caa-protests-19807,The protestor in the viral photo is a woman called Shakeela Begum,,,20-Feb-20
https://thelogicalindian.com//fact-check/jamia-millia-university-jamia-violence-jamia-cctv-footage-shadab-farooq-19764,"Shadab Farooq was at an Urdu poetry event, Jashn-e-Rekhta, till 6:30 pm that was held at Major Dhyan Chand National Stadium, India Gate, New Delhi on 15th December",,,17-Feb-20
https://thelogicalindian.com//fact-check/aap-bjp-jdu-ajay-alok-delhi-election-rape-accused-19761,"Mohinder Goyal, the AAP MLA from Rithala constituency, is the only member who has declared a case related to rape",,,17-Feb-20
https://thelogicalindian.com//fact-check/bjp-aap-delhi-election-2020-19716,"Contrary to claims, only two and not 36 BJP candidates witnessed such neck-and-neck competition",,,13-Feb-20
https://thelogicalindian.com//fact-check/bangalore-coronavirus-broiler-chicken-19700,The World Health Organisation (WHO) stated on its website that meat products can be safely consumed if they are thoroughly cooked,,,12-Feb-20
https://thelogicalindian.com//fact-check/amit-malviya-bjp-it-cell-19689,"Despite reports claiming that Shaheen Bagh protestors have deserted site, the protestors held a Shaheen Bagh held a silent protest 'against Police brutality and State oppression'",,,12-Feb-20
https://thelogicalindian.com//fact-check/sudhir-chaudhary-zee-news-19682,A claim that Sudhir Chaudhary was attacked by an enraged crowd is going viral on social media,,,11-Feb-20
https://thelogicalindian.com//fact-check/aap-bjp-blanket-19652,"This video has been labelled as an Aam Aadmi Party and Bharatiya Janata Party propaganda, hinting that the event was staged and the people receiving blankets were pretending to be differently-abled",,,9-Feb-20
https://thelogicalindian.com//fact-check/china-coronavirus-fake-news-19643,"Fake news claiming that 'China seeking court approval to kill 20,000 coronavirus patients' is being widely circulated on the internet",,,7-Feb-20
https://thelogicalindian.com//fact-check/pakistan-zindabad-naseem-khan-sambit-patra-19640,A 20-second video is being shared with the claim that Congress MLA Nasim Khan sloganeered 'Pakistan Zindabad' in a rally,,,7-Feb-20
https://thelogicalindian.com//fact-check/pm-narendra-modi-faking-news-omar-abdullah-19633,"According to Modi, Abdullah had said that the abrogation of Article 370 will bring an earthquake, that will separate Kashmir from India",,,7-Feb-20
https://thelogicalindian.com//fact-check/sambit-patra-sharia-aap-amanatullah-khan-19620,"BJP national spokesperson, Sambit Patra, claimed that Aam Aadmi Party MLA from Okhla, Amanatullah Khan, has spoken of 'sharia",,,6-Feb-20
https://thelogicalindian.com//fact-check/shaheen-bagh-protests-irfan-pathan-19614,A video clip of former Indian cricketer at a local cricket tournament in West Bengal has been shared on social media with the claim that he was at Shaheen Bagh,,,6-Feb-20
https://thelogicalindian.com//fact-check/bengaluru-bus-conductor-upsc-19583,"After careful scrutinization of the UPSC Notice, it was found that Madhu's name was not in the list of candidates who cleared the exams",,,3-Feb-20
https://thelogicalindian.com//fact-check/bijnor-madrasa-raid-19579,"The Logical Indian found that these images are from July 2019, and are related to an incident where six people were arrested when police raided a madrasa in Uttar Pradesh and recovered weapons",,,3-Feb-20
https://thelogicalindian.com//fact-check/delhi-police-sharjeel-imam-sedition-19568,"It has been reported everywhere that Sharjeel Imam was arrested, he, however, had surrendered",,,3-Feb-20
https://thelogicalindian.com//fact-check/jamia-shooter-ani-marksheet-rambhakt-gopal-19543,Marksheet released by ANI is being falsely claimed to be fake by netizens,,,31-Jan-20
https://thelogicalindian.com//fact-check/delhi-police-jamia-millia-university-19521,"The Delhi Police is being slammed for their apparent inaction when a man shot at Jamia Millia Islamia University, this is not true",,,30-Jan-20
https://thelogicalindian.com//fact-check/sharjeel-imam-anti-caa-protests-shaheen-bagh-aligarh-amu-19507,The viral clip from Sharjeel Imam's controversial speech is from a protest at Aligarh and not Shaheen Bagh,,,29-Jan-20
https://thelogicalindian.com//fact-check/congress-rahul-gandhi-anti-caa-protest-19453,Fake video showing Anti-CAA protestors being paid by the Congress is doing the rounds in social media,,,24-Jan-20
https://thelogicalindian.com//fact-check/aditya-rao-rss-worker-19432,"After investigation, it was found that the man in the picture, in RSS uniform, is not Aditya Rao",,,23-Jan-20
https://thelogicalindian.com//fact-check/salman-rushdie-fake-quote-muslim-terrorist-19379,Old fake quotation expressing anti-muslim sentiments attributed to author Salman Rushdie is being circulated online,,,20-Jan-20
https://thelogicalindian.com//fact-check/shaheen-bagh-protest-anti-caa-nrc-muslim-women-poster-fake-news-19373,"A photo of a poster from Shaheen Bagh protest doctored to read: ""Fix Rate Rs 500/- Day 7 pm to 12 pm Shaheen Bagh""",,,20-Jan-20
https://thelogicalindian.com//fact-check/ram-guha-dynast-rahul-gandhi-19370,While the crux of remarks remains the same it would be incorrect to read his comments as an extension of support to the BJP,,,20-Jan-20
https://thelogicalindian.com//fact-check/article-35-a-citizenship-pakistani-muslims-kashmir-19356,A photo spreading fake information on Article 35 A providing citizenship to Pakistani Muslims has gone viral,,,17-Jan-20
https://thelogicalindian.com//fact-check/narendra-modi-education-amit-shah-19316,A 30-second video clip only showing a part of Modi's old interview has gone viral on social media,,,15-Jan-20
https://thelogicalindian.com//fact-check/tarak-fateh-polio-vaccine-load-wedding-pakistan-19318,Tarikh Fateh tweeted a video showing a Pakistani woman refusing polio vaccination for her children is from 'Load Wedding',,,15-Jan-20
https://thelogicalindian.com//fact-check/sitaram-yechury-emergency-jnu/," No, Indira Gandhi Did Not Force Sitaram Yechury To Resign As JNUSU President ",,,12-Jan-20
https://thelogicalindian.com//fact-check/aishe-injury-fact-check/," No, JNUSU President Aishe Ghosh Didn't Fake Her Hand Injury ",,,12-Jan-20
https://thelogicalindian.com//fact-check/sfi-activist-jnu/, SFI Student Activist Attacked During JNU Violence Did Not Fake His Injuries ,,,9-Jan-20
https://thelogicalindian.com//exclusive/jnu-anand-mangnale-exposed-abvp/, BJP Spokesperson Tajinder Bagga Wrongly Claims 'Hinduon Se Azaadi' Was Chanted By Umar Khalid ,,,7-Jan-20
https://thelogicalindian.com//fact-check/umar-khalid-mumbai-protest/, The Sun Does Not Chant 'Om' As Kiran Bedi's Twitter Video Claims ,,,6-Jan-20
https://thelogicalindian.com//fact-check/kiran-bedi-sun-video/, Image Of Old Man Beaten Up By UP Police Mistaken To Be One Of Stone Pelters ,,,5-Jan-20
https://thelogicalindian.com//fact-check/hussaini-fact-check/, Old Video Shared With Claim Of Anti-CAA Protesters Burning Hindu God Posters ,,,3-Jan-20
https://thelogicalindian.com//fact-check/anti-caa-protest-bjp-hindu/, Did IIT Kanpur Order Probe to Determine Faiz's Poem 'Hum Dekhenge' is anti-Hindu? ,,,3-Jan-20
https://thelogicalindian.com//fact-check/faiz-iit-k-hindu-muslim-panel/, Did NPR Manual 2020 Specifically Exclude Muslim Festivals From The List? ,,,3-Jan-20
https://thelogicalindian.com//fact-check/sadhguru-caa-comments/, Fake Newspaper Clipping of Rahul Gandhi's Arrest At Boston Airport For Drugs Goes Viral Again ,,,31-Dec-19
https://thelogicalindian.com//fact-check/npr-manual-muslim-festivals/," Viral Photo Claiming Rajiv, Rahul Gandhi Reading Islamic Prayers At Indira Gandhi's Funeral Is False ",,,30-Dec-19
https://thelogicalindian.com//fact-check/rahul-gandhi-arrest-boston-airport-drugs/, Video Of Police Wrecking Vehicles In Madhya Pradesh Shared As Incident From Uttar Pradesh ,,,30-Dec-19
https://thelogicalindian.com//fact-check/indira-gandhi-funeral-ghaffar-khan/," No, Centre Did Not Allocate ₹8,500 Crores For NPR, But ₹3941 Crore ",,,28-Dec-19
https://thelogicalindian.com//fact-check/myanmar-india-distance-fact-check/, Police Violence While Clearing Encroachments In Assam Sanctuary Passed Off As NRC Brutality ,,,28-Dec-19
https://thelogicalindian.com//fact-check/fact-check-uttar-pradesh-police-blames-mp-police-in-fact-check-tweet/," No, Bangalore Police Didn't Show Fist Or Threaten To Beat Ramachandra Guha ",,,27-Dec-19
https://thelogicalindian.com//fact-check/8500-crores-modi-npr-nrc-caa-budget/, No Police Station Was Burnt During Protest In Seelampur ,,,26-Dec-19
https://thelogicalindian.com//fact-check/pm-modi-nrc-detention-centres/, Delhi Police Didn't Burn A Broken-Down Bus To Instigate Riots ,,,23-Dec-19
https://thelogicalindian.com//fact-check/assam-police-violence-nrc/, Old Photos Unrelated To Jamia Protests Shared As New ,,,20-Dec-19
https://thelogicalindian.com//fact-check/bangalore-police-fist-ramachandra-guha/," These Viral Photos Of Protest Against CAA Are From Bangladesh, Not Mumbai ",,,20-Dec-19
https://thelogicalindian.com//fact-check/police-station-burnt/, Viral Photo Of Amar Jawan Memorial Vandalism Not Of Anti-CAA Protests ,,,19-Dec-19
https://thelogicalindian.com//fact-check/delhi-police-fire-bus/, AMU Protestors Didn't Chant 'Hinduon Ki Kabar Khudegi' ,,,18-Dec-19
https://thelogicalindian.com//fact-check/delhi-police-jamia-students-protest-citizenship-amendment-act/, Mock Drill By Jharkhand Police Passed Off As Assam Police Shooting Protesters ,,,17-Dec-19
https://thelogicalindian.com//fact-check/mumbai-mohammad-ali-road-cab-protest-bangladesh/," Media Falsely Reports Scindia Supports CAB, Misquotes Kabil Sibal ",,,17-Dec-19
https://thelogicalindian.com//fact-check/viral-photo-of-vandals/," The Woman In This Viral Video Is Not The Hyderabad Gang-Rape, Murder Victim ",,,16-Dec-19
https://thelogicalindian.com//fact-check/fact-check-amu-protestors-did-not-say-hinduon-ki-kabar-khudegi/," Did Manmohan Singh Support The Citizenship (Amendment) Bill, 2019 Earlier? ",,,16-Dec-19
https://thelogicalindian.com//fact-check/mock-drill-shooting-protesters/, Is Mamata Govt Not Allowing To Move Onions Across Border To Keep Prices Inflated? ,,,13-Dec-19
https://thelogicalindian.com//fact-check/jyotiraditya-scindia-kapil-sibal/," Student Burnt With Acid In Tamil Nadu School, Photo Shared With False Communal Claim ",,,13-Dec-19
https://thelogicalindian.com//fact-check/hyderabad-vet-fact-check/, Amit Shah Gets Few Facts Wrong During Citizen Amendment Bill Rebuttal ,,,12-Dec-19
https://thelogicalindian.com//fact-check/manmohan-singh-citizenship-amendment-bill-2019/, Delhi Minister Imran Hussain's Statement On Cremation Adding To Air Pollution Made Viral Out Of Context ,,,12-Dec-19
